06-13 20:50:44.380 24166 24189 W OPLUS_LOG_LOAD: ==LOGS PROG INFO, prog(com.oplus.camera) ==
06-13 20:50:44.428  2138  2762 E HwcComposer: getLuts failed Status(-129, EX_TRANSACTION_FAILED): 'UNKNOWN_TRANSACTION: '
06-13 20:50:44.446  1863  3758 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:44.468 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589435, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:44.468 27331  7911 V Capacitor: callback: 72589435, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:44.475 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:44.545  1863  3763 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:44.646  1863  3761 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:44.717 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589436, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:44.717 27331  7911 V Capacitor: callback: 72589436, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:44.731 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:44.747  1863  3762 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:44.813  2138  2762 E HwcComposer: getLuts failed Status(-129, EX_TRANSACTION_FAILED): 'UNKNOWN_TRANSACTION: '
06-13 20:50:44.844  1863  3763 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:44.944  1863  3761 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:44.966 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589437, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:44.966 27331  7911 V Capacitor: callback: 72589437, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:44.969 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:45.044  1863  3759 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:45.147  1863  3760 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:45.218 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589438, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:45.219 27331  7911 V Capacitor: callback: 72589438, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:45.226 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:45.243  1863  3761 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:45.344  1863  3763 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:45.444  1863  3762 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:45.468 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589439, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:45.468 27331  7911 V Capacitor: callback: 72589439, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:45.475 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:45.546  1863  3762 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:45.645  1863  3763 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:45.718 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589440, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:45.718 27331  7911 V Capacitor: callback: 72589440, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:45.729 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:45.745  1863  3762 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:45.846  1863  3758 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:45.946  1863  3757 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:45.968 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589441, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:45.968 27331  7911 V Capacitor: callback: 72589441, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:45.977 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:46.044  1863  3756 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:46.144  1863  3761 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:46.217 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589442, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:46.217 27331  7911 V Capacitor: callback: 72589442, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:46.228 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:46.246  1863  3756 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:46.346  1863  3758 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:46.446  1863  3761 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:46.466 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589443, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:46.466 27331  7911 V Capacitor: callback: 72589443, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:46.472 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:46.548  1863  3756 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:46.650  1863  3760 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:46.718 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589444, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:46.719 27331  7911 V Capacitor: callback: 72589444, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:46.730 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:46.744  1863  3761 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:46.846  1863  3763 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:46.942  1863  3758 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:46.967 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589445, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:46.967 27331  7911 V Capacitor: callback: 72589445, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:46.976 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:47.045  1863  3762 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:47.144  1863  3761 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:47.218 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589446, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:47.218 27331  7911 V Capacitor: callback: 72589446, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:47.226 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:47.246  1863  3758 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:47.282  3250  4158 E msys    : E[N mns:DGWClient]_LogError(280)=>Failed to resolve using system DNS resolver, getaddrinfo(): No address associated with hostname
06-13 20:50:47.285  3250  4158 E msys    : E[N mns:DGWClient]_LogError(280)=>Failed to resolve using system DNS resolver, getaddrinfo(): No address associated with hostname
06-13 20:50:47.299  2138  2762 E HwcComposer: getLuts failed Status(-129, EX_TRANSACTION_FAILED): 'UNKNOWN_TRANSACTION: '
06-13 20:50:47.344  1863  3756 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:47.444  1863  3763 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:47.468 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589447, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:47.469 27331  7911 V Capacitor: callback: 72589447, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:47.477 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:47.544  1863  3762 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:47.640  1863  3763 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:47.718 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589448, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:47.718 27331  7911 V Capacitor: callback: 72589448, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:47.731 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:47.744  1863  3757 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:47.846  1863  3760 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:47.945  1863  3760 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:47.967 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589449, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:47.967 27331  7911 V Capacitor: callback: 72589449, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:47.975 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:48.044  1863  3757 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:48.053  2138  2762 E HwcComposer: getLuts failed Status(-129, EX_TRANSACTION_FAILED): 'UNKNOWN_TRANSACTION: '
06-13 20:50:48.143  1863  3763 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:48.204  3250  4158 E msys    : E[N mns:DGWClient]_LogError(280)=>Failed to resolve using system DNS resolver, getaddrinfo(): No address associated with hostname
06-13 20:50:48.217 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589450, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:48.218 27331  7911 V Capacitor: callback: 72589450, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:48.226 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:48.245  1863  3760 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:48.299  4908  9855 W OPLUS_LOG_LOAD: ==LOGS PROG INFO, prog(com.android.systemui) ==
06-13 20:50:48.344  1863  3763 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:48.446  1863  3763 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
06-13 20:50:48.468 27331  7911 V Capacitor/Plugin: To native (Capacitor plugin): callbackId: 72589451, pluginId: NativeExoPlayback, methodName: getStatus
06-13 20:50:48.468 27331  7911 V Capacitor: callback: 72589451, pluginId: NativeExoPlayback, methodName: getStatus, methodData: {}
06-13 20:50:48.471 27331 27331 I Capacitor/Console: File:  - Line 333 - Msg: {"available":true,"wired":true,"message":"ExoPlayer gapless queue — content:// locker bridge + HTTP streams.","state":"stopped","positionSecs":1.001,"durationSecs":1,"queueIndex":0,"queueLength":1,"gaplessEnabled":true,"currentUrl":"content://rd.sheepskin.sandboxmusic.locker/locker/__playback_self_test__"}
06-13 20:50:48.545  1863  3763 E CamX    : [ERROR][META   ] camxmetadatapool.cpp:1471 SetMetadataByTagInternal() Invalid size for tag 0 type 0 maxSize 1 unitsize 1 count 4 pool 3 tagName ColorCorrectionMode client RealTimeFeatureZSLPreviewRaw_FDManager0_cam1 pipeline RealTimeFeatureZSLPreviewRaw_0_cam_1 cameraId -1
